Vancouver,temp
mist,288.65
light rain,288.73
light rain,289.15
few clouds,289.56
broken clouds,290.98
sky is clear,291.6
sky is clear,292.59
sky is clear,292.77
scattered clouds,293.58
sky is clear,293.38
sky is clear,293.97
sky is clear,294.14
sky is clear,294.38
sky is clear,293.59
sky is clear,292.99
sky is clear,291.18
sky is clear,289.96
scattered clouds,288.62
broken clouds,288.65
overcast clouds,288.41
overcast clouds,287.88
scattered clouds,286.91
overcast clouds,286.88
overcast clouds,287.15
overcast clouds,286.92
overcast clouds,286.11
scattered clouds,286.5
sky is clear,287.73
sky is clear,288.75
scattered clouds,289.96
scattered clouds,291.37
sky is clear,292.17
sky is clear,292.78
sky is clear,293.17
sky is clear,293.19
sky is clear,293.79
sky is clear,293.2
sky is clear,292.99
sky is clear,292.6
sky is clear,290.41
sky is clear,289.21
sky is clear,288.42
sky is clear,287.91
sky is clear,287.86
sky is clear,287.62
sky is clear,286.13
sky is clear,285.65
sky is clear,284.92
sky is clear,284.43
sky is clear,284.13
sky is clear,285.69
sky is clear,287.95
scattered clouds,289.96
sky is clear,291.19
sky is clear,292.2
sky is clear,293.39
sky is clear,294.2
sky is clear,295.17
sky is clear,295.6
sky is clear,295.42
sky is clear,295.8
sky is clear,295.6
sky is clear,294.41
broken clouds,292.43
sky is clear,290.6
sky is clear,289.67
few clouds,289.13
few clouds,287.053
few clouds,287.053
few clouds,287.053
sky is clear,287.15
sky is clear,286.41
broken clouds,286.6
sky is clear,286.7
scattered clouds,287.28
broken clouds,288.53
broken clouds,289.39
overcast clouds,290.43
overcast clouds,291.65
overcast clouds,292.21
few clouds,293.82
sky is clear,294.8
sky is clear,295.18
scattered clouds,295.39
sky is clear,295.61
sky is clear,294.63
few clouds,293.83
few clouds,292.42
scattered clouds,291.39
scattered clouds,290.66
few clouds,289.91
scattered clouds,289.68
broken clouds,288.95
sky is clear,288.68
broken clouds,288.66
broken clouds,288.38
overcast clouds,288.38
few clouds,287.53
broken clouds,287.93
sky is clear,289.77
sky is clear,290.98
sky is clear,292.41
sky is clear,293.41
sky is clear,294.2
sky is clear,294.59
sky is clear,295.41
sky is clear,296.03
sky is clear,296.22
sky is clear,296.14
sky is clear,295.22
sky is clear,294.41
sky is clear,292.6
sky is clear,291.18
sky is clear,290.91
sky is clear,289.63
sky is clear,288.89
sky is clear,288.44
sky is clear,287.89
sky is clear,287.64
sky is clear,287.13
sky is clear,286.88
sky is clear,286.3
overcast clouds,286.9
broken clouds,288.13
broken clouds,290.15
broken clouds,290.98
overcast clouds,291.78
overcast clouds,292.57
overcast clouds,293.17
overcast clouds,293.99
overcast clouds,294.37
overcast clouds,294.6
sky is clear,295.23
sky is clear,294.62
sky is clear,293.42
few clouds,292.19
sky is clear,290.99
sky is clear,289.89
sky is clear,289.13
sky is clear,288.91
sky is clear,288.42
overcast clouds,287.91
sky is clear,287.62
broken clouds,287.35
overcast clouds,287.63
overcast clouds,287.76
few clouds,288.56
few clouds,289.75
broken clouds,290.75
broken clouds,291.38
sky is clear,291.98
sky is clear,292.59
sky is clear,294
sky is clear,294.2
sky is clear,294.79
sky is clear,294.78
sky is clear,294.41
sky is clear,294.42
sky is clear,293.23
sky is clear,291.02
sky is clear,289.77
sky is clear,288.63
sky is clear,288.36
sky is clear,287.65
sky is clear,287.13
sky is clear,286.89
sky is clear,285.93
sky is clear,286.18
sky is clear,285.66
sky is clear,286.53
sky is clear,286.73
sky is clear,287.75
sky is clear,289.17
sky is clear,290.98
scattered clouds,292.39
sky is clear,293.21
sky is clear,294.61
sky is clear,294.81
sky is clear,295.25
sky is clear,295.42
sky is clear,295.82
sky is clear,295.24
sky is clear,294.06
sky is clear,291.84
sky is clear,290.98
sky is clear,289.89
sky is clear,288.9
sky is clear,288.67
sky is clear,287.66
sky is clear,286.66
sky is clear,286.93
sky is clear,286.18
sky is clear,285.16
sky is clear,285.55
sky is clear,286.5
scattered clouds,288.72
few clouds,290.93
sky is clear,291.06
sky is clear,293.15
sky is clear,294.79
sky is clear,296.02
sky is clear,297.22
sky is clear,297.43
sky is clear,297.64
sky is clear,297.86
sky is clear,297.45
sky is clear,295.67
sky is clear,293.07
sky is clear,291.81
sky is clear,290.18
sky is clear,289.93
sky is clear,289.44
sky is clear,288.69
sky is clear,288.45
sky is clear,287.69
sky is clear,287.45
fog,286.9
fog,286.97
sky is clear,288.48
sky is clear,290.91
sky is clear,293.36
sky is clear,295.01
sky is clear,297.02
sky is clear,297.81
sky is clear,298.84
sky is clear,299.65
sky is clear,301.02
sky is clear,300.84
sky is clear,299.87
sky is clear,299.08
sky is clear,297.47
sky is clear,295.69
sky is clear,293.82
scattered clouds,292.19
scattered clouds,290.94
sky is clear,290.19
sky is clear,290.19
sky is clear,289.66
sky is clear,289.17
sky is clear,288.91
sky is clear,288.66
sky is clear,288.15
sky is clear,288.31
sky is clear,290.34
sky is clear,291.55
sky is clear,292.77
sky is clear,293.35
sky is clear,294.34
sky is clear,294.97
scattered clouds,295.74
sky is clear,295.93
sky is clear,296.15
broken clouds,295.56
sky is clear,294.97
sky is clear,294.01
sky is clear,292.59
overcast clouds,291.16
overcast clouds,289.86
overcast clouds,289.64
light intensity shower rain,289.15
light intensity shower rain,289.15
light intensity shower rain,289.12
overcast clouds,289.4
overcast clouds,289.38
overcast clouds,288.38
scattered clouds,287.53
broken clouds,287.32
scattered clouds,288.13
sky is clear,289.73
sky is clear,290.74
sky is clear,291.35
sky is clear,292.54
sky is clear,293.15
sky is clear,293.73
sky is clear,293.93
sky is clear,294.54
sky is clear,293.95
few clouds,293.75
sky is clear,292.58
sky is clear,290.55
sky is clear,289.55
sky is clear,288.66
sky is clear,287.66
scattered clouds,286.65
sky is clear,286.12
sky is clear,285.36
sky is clear,284.84
sky is clear,284.31
broken clouds,284.35
overcast clouds,284.92
sky is clear,285.71
overcast clouds,286.92
sky is clear,287.94
broken clouds,289.37
sky is clear,290.95
few clouds,292.16
sky is clear,292.76
sky is clear,294.01
sky is clear,294.98
sky is clear,295.18
broken clouds,295.59
broken clouds,294.79
sky is clear,293.62
sky is clear,291.16
sky is clear,289.57
sky is clear,287.81
sky is clear,288.35
sky is clear,287.09
few clouds,286.85
sky is clear,285.58
sky is clear,285.58
sky is clear,285.08
sky is clear,284.58
sky is clear,283.9
few clouds,284.31
sky is clear,287.5
sky is clear,290.14
sky is clear,292
sky is clear,293.01
sky is clear,294.83
sky is clear,296.03
sky is clear,296.81
sky is clear,297.82
sky is clear,298.45
sky is clear,298.24
sky is clear,298.01
sky is clear,296.82
sky is clear,294
sky is clear,291.6
sky is clear,290.15
sky is clear,289.86
sky is clear,289.64
sky is clear,288.64
sky is clear,288.12
sky is clear,287.84
sky is clear,287.36
sky is clear,287.55
few clouds,287.5
few clouds,287.9
sky is clear,291.33
broken clouds,293.35
sky is clear,295.2
few clouds,296.6
few clouds,297.63
few clouds,298.03
few clouds,299.21
sky is clear,300.07
sky is clear,300.27
few clouds,300.43
few clouds,300.23
sky is clear,299.22
sky is clear,296.38
sky is clear,294.97
sky is clear,292.88
sky is clear,291.65
sky is clear,290.65
sky is clear,290.62
sky is clear,290.9
sky is clear,290.68
sky is clear,290.59
sky is clear,289.84
sky is clear,288.7
sky is clear,288.88
sky is clear,291.73
sky is clear,293.99
sky is clear,296
sky is clear,297.24
sky is clear,298.7
sky is clear,299.27
sky is clear,299.69
sky is clear,300.29
sky is clear,300.9
few clouds,300.85
sky is clear,300.22
sky is clear,298.67
haze,295.63
haze,293.18
haze,292.44
haze,291.4
haze,290.9
haze,289.88
haze,289.13
overcast clouds,289.11
overcast clouds,288.87
overcast clouds,288.4
haze,287.5
smoke,287.69
smoke,291.28
smoke,295.32
smoke,297.36
smoke,298.56
smoke,299.72
smoke,300.37
smoke,301.36
smoke,300.76
smoke,301.36
smoke,300.17
smoke,298.98
smoke,297.59
smoke,295.8
smoke,293.56
smoke,292.42
smoke,291.62
smoke,290.92
smoke,290.13
smoke,289.65
smoke,289.66
smoke,288.89
smoke,288.89
smoke,288.34
smoke,288.34
smoke,289.72
smoke,290.54
few clouds,291.54
sky is clear,292.71
sky is clear,293.1
light rain,293.53
light rain,294.11
broken clouds,294.16
broken clouds,294.45
few clouds,294.35
broken clouds,294.37
overcast clouds,293.36
broken clouds,292.17
sky is clear,291.57
broken clouds,290.95
overcast clouds,290.68
broken clouds,290.45
few clouds,289.68
broken clouds,289.68
broken clouds,289.66
scattered clouds,288.72
sky is clear,288.93
broken clouds,287.56
overcast clouds,287.92
overcast clouds,289.52
overcast clouds,291.15
broken clouds,291.54
sky is clear,292.78
sky is clear,293.58
few clouds,294.56
sky is clear,295.56
few clouds,295.19
sky is clear,296.2
sky is clear,295.81
sky is clear,295.39
sky is clear,294.78
few clouds,292.35
sky is clear,291.13
sky is clear,289.89
sky is clear,289.15
sky is clear,288.92
sky is clear,288.39
sky is clear,287.89
sky is clear,287.12
sky is clear,286.62
sky is clear,286.11
few clouds,285.52
sky is clear,285.5
few clouds,288.34
sky is clear,290.56
sky is clear,291.76
sky is clear,293.2
sky is clear,294.45
few clouds,295.6
sky is clear,296.65
sky is clear,297.26
sky is clear,298.06
few clouds,298.03
sky is clear,297.68
sky is clear,296.05
sky is clear,293.62
sky is clear,291.97
sky is clear,290.65
sky is clear,290.14
sky is clear,289.41
sky is clear,288.91
fog,287.91
sky is clear,288.39
sky is clear,287.36
sky is clear,287.62
sky is clear,287.13
sky is clear,286.52
few clouds,290.91
sky is clear,293.35
sky is clear,295.58
sky is clear,297.2
few clouds,298.6
sky is clear,299.83
sky is clear,300.29
few clouds,301.22
sky is clear,301.28
sky is clear,301.28
sky is clear,301.26
sky is clear,299.8
sky is clear,296.37
sky is clear,294.76
mist,290.2
mist,289.08
sky is clear,291.84
sky is clear,290.65
sky is clear,289.65
sky is clear,289.67
sky is clear,289.08
sky is clear,288.56
few clouds,288.1
fog,288.51
few clouds,291.91
few clouds,294.53
few clouds,296.77
sky is clear,298.24
few clouds,299.02
few clouds,300.02
few clouds,300.84
few clouds,301.63
few clouds,301.83
few clouds,301.43
scattered clouds,301.25
sky is clear,298.82
sky is clear,295.78
sky is clear,293.98
sky is clear,292.88
sky is clear,291.62
sky is clear,291.58
sky is clear,291.62
sky is clear,290.12
few clouds,289.62
few clouds,290.36
sky is clear,289.09
mist,289.54
few clouds,289.46
few clouds,292.11
sky is clear,294.77
sky is clear,297.42
sky is clear,299.28
sky is clear,300.88
sky is clear,301.49
sky is clear,302.31
sky is clear,302.35
sky is clear,302.51
sky is clear,302.09
sky is clear,301.08
few clouds,298.64
overcast clouds,296.58
overcast clouds,294.57
overcast clouds,293.37
overcast clouds,292.84
overcast clouds,292.37
broken clouds,291.88
overcast clouds,291.81
overcast clouds,292.31
overcast clouds,291.31
overcast clouds,291.36
overcast clouds,291.92
haze,292.73
haze,293.33
haze,294.74
haze,296.2
haze,297.01
haze,297.82
haze,298.02
haze,299.05
haze,298.8
haze,298.83
haze,297.22
haze,297.41
haze,296.8
haze,295.43
haze,295.16
haze,292.91
haze,293.17
haze,292.67
haze,292.41
haze,291.41
haze,292.15
haze,291.65
haze,291.41
haze,291.34
haze,291.34
haze,290.76
smoke,291.66
haze,294.14
haze,295.56
haze,295.76
haze,296.39
haze,297.01
sky is clear,293.15
haze,297.95
haze,296.56
haze,295.18
haze,294.16
haze,292.82
haze,293
haze,292.22
haze,291.68
haze,291.91
haze,291.62
haze,290.66
haze,289.89
haze,289.89
haze,289.39
haze,289.34
haze,289.17
haze,289.74
haze,291.15
haze,292.33
haze,293.33
haze,294.16
haze,294.61
haze,295.22
haze,295.22
haze,295.01
haze,293.99
haze,293.59
haze,292.77
smoke,292.16
smoke,291.33
smoke,290.62
overcast clouds,290.4
overcast clouds,290.13
overcast clouds,289.92
overcast clouds,290.13
overcast clouds,290.4
mist,289.92
mist,289.66
smoke,289.78
mist,289.77
mist,289.76
proximity thunderstorm,289.34
mist,289.92
mist,291.15
mist,291.15
smoke,291.36
smoke,291.96
smoke,291.8
smoke,292.77
smoke,292.17
smoke,291.96
overcast clouds,290.77
smoke,290.38
overcast clouds,290.17
overcast clouds,289.92
overcast clouds,290.18
light intensity shower rain,289.67
light intensity shower rain,288.92
light intensity shower rain,288.66
light rain,288.15
overcast clouds,288.41
overcast clouds,288.42
light rain,287.35
light rain,287.16
light rain,286.95
light rain,287.15
moderate rain,287.36
mist,287.76
mist,287.57
mist,287.57
mist,287.77
mist,287.96
mist,287.74
light rain,288.34
light rain,288.35
overcast clouds,288.57
overcast clouds,287.95
sky is clear,287.55
sky is clear,287.42
broken clouds,287.15
mist,285.63
mist,285.68
mist,286.14
mist,285.09
mist,285.88
mist,285.62
mist,284.76
fog,284.73
fog,285.54
mist,286.75
mist,287.75
mist,288.95
broken clouds,289.95
sky is clear,291.33
sky is clear,291.77
sky is clear,292.36
sky is clear,293.34
sky is clear,293.17
broken clouds,292.36
broken clouds,291.15
broken clouds,289.34
sky is clear,287.23
sky is clear,286.35
mist,286.58
scattered clouds,285.8
broken clouds,285.32
sky is clear,284.84
sky is clear,284.57
sky is clear,284.57
few clouds,284.57
few clouds,284.1
fog,283.7
sky is clear,286.29
sky is clear,288.76
sky is clear,291.15
few clouds,293.15
sky is clear,293.84
sky is clear,295.82
few clouds,296.2
few clouds,297.21
sky is clear,297.44
sky is clear,297.04
sky is clear,296.58
sky is clear,294.58
sky is clear,291.6
sky is clear,290.8
sky is clear,290.18
sky is clear,289.68
sky is clear,288.93
sky is clear,288.19
scattered clouds,287.89
broken clouds,288.09
broken clouds,287.56
overcast clouds,288.12
mist,288.55
mist,288.74
mist,289.15
mist,289.76
mist,290.57
broken clouds,291.75
broken clouds,292.6
overcast clouds,292.37
sky is clear,293
sky is clear,293.63
sky is clear,293.62
sky is clear,293.83
scattered clouds,292.6
sky is clear,291.01
scattered clouds,289.97
broken clouds,289.14
overcast clouds,288.65
overcast clouds,288.89
overcast clouds,287.88
overcast clouds,287.38
scattered clouds,286.85
sky is clear,285.82
sky is clear,285.32
sky is clear,285.32
few clouds,285.32
broken clouds,285.53
broken clouds,286.54
overcast clouds,287.73
light intensity shower rain,288.78
broken clouds,289.58
scattered clouds,290.98
few clouds,291.6
few clouds,292.19
sky is clear,292.61
sky is clear,293.21
sky is clear,292.82
sky is clear,292.61
sky is clear,291
sky is clear,288.35
few clouds,287.54
mist,285.65
mist,285.6
mist,285.24
mist,285.72
sky is clear,286.37
sky is clear,286.91
sky is clear,286.46
sky is clear,287.2
sky is clear,286.99
sky is clear,286.96
